freebase:id,wikipedia:id,viaf:id,lcnaf:id,moma:id,vanda:id,ima:id,ch:id,ch:name
,12955824,0,0,3171,0,0,18044253,"Archibald Knox"
/m/0jr3z,73516,0,0,5876,0,18295219,18044255,"Louis Comfort Tiffany"
/m/06_vfxx,23848751,0,0,0,0,0,18044265,"Dagobert Peche"
/m/0c42hm7,27678671,0,0,0,0,0,18044267,"Gijs Bakker"
,12897797,0,0,0,0,0,18044269,"Charles Eames"
,36260459,0,0,3766,0,0,18044291,"Enzo Mari"
,2911961,0,0,4163,0,0,18044293,"Bruno Munari"
,3190123,0,0,0,31171,0,18044305,"Paco Rabanne"
,23314255,0,0,0,0,0,18044323,"Knoll International"
/m/09gg8vb,25343777,0,0,0,0,0,18044325,"Jens Risom"
/m/0cv752,4920194,0,0,0,0,0,18044327,"Frederick Hurten Rhead"
,36168306,0,0,0,0,0,18044339,"Shreve & Co."
/m/04tkh2,1333837,15842729,0,0,543,0,18044341,"Eric Ravilious"
,1228216,0,0,0,0,0,18044345,Wilkinson
,8999947,0,0,0,0,18296283,18044349,"Tiffany Studios"
/m/0hwm2,68360,0,0,0,0,0,18044355,"René Lalique"
,174502,0,0,0,0,0,18044365,Napier
,2515237,0,0,0,0,0,18044369,"William Frend de Morgan"
,2485779,0,0,0,0,0,18044371,"Moravian Pottery and Tile Works"
/m/02qr8z5,10828342,0,0,4241,0,0,18044395,"Otto Natzler"
/m/08v7hx,3143947,0,0,0,0,0,18044417,"Olaf Skoogfors"
/m/09wh2_,3707753,0,0,4570,11292,0,18044441,"Gaetano Pesce"
,12499720,0,0,0,0,0,18044465,Mennecy
,36141676,0,0,0,0,0,18044469,Volkstedt
/m/04g0kvh,17540770,0,0,3044,0,0,18044485,"Douglas Kelley"
,5624661,0,0,0,0,0,18044487,Laverne
/m/0432n7,1067409,0,0,3842,0,0,18044489,"Roberto Sebastian Matta"
/m/07fhb3,2457839,0,0,451,0,0,18044493,"Mario Bellini"
/m/09gh4fg,25169657,0,0,1978,0,18307441,18044503,"Gianfranco Frattini"
,8030356,0,0,0,7948,0,18044507,Artemide
/m/0gw70l,6901053,0,0,241,0,0,18044509,"Gae Aulenti"
,44017,0,0,0,0,0,18044511,Candle
,7119776,0,0,2328,0,0,18044539,"Vittorio Gregotti"
/m/061632,1853957,0,0,5168,0,0,18044543,"Timo Sarpaneva"
,86768,0,0,2869,0,0,18044547,"Arne Jacobsen"
/m/0ch5n8r,28017210,0,0,0,0,0,18044551,"Kay Bojesen"
/m/062989,1866819,0,0,0,833,18307185,18044553,"Kosta Boda"
,25769264,0,0,0,8405,0,18044573,Rorstrand
/m/0268p5d,7679503,0,0,0,0,0,18044575,"Edwin Scheier"
,8486669,0,0,0,0,0,18044577,"Mary Scheier"
/m/0615l4,1853769,0,0,6409,0,0,18044579,"Tapio Wirkkala"
/m/06qcl7,2148792,0,0,0,0,0,18044605,"Breon O'Casey"
,3153663,0,0,0,0,0,18044627,"Hans J. Wegner"
/m/0gbct8,6556328,0,0,4316,0,0,18044635,"Marcello Nizzoli"
/m/04jd9gb,19091182,0,0,7560,0,0,18044647,"Gwathmey Siegel & Associates"
,236162,0,0,0,39545,0,18044651,Alias
/m/04dhv_,1174550,9899554,0,769,0,0,18044669,"Marcel Breuer"
/m/0ks1y8,7304575,0,0,0,0,18297613,18044673,"Johann Joachim Kändler"
,8518422,0,0,0,0,0,18044675,"Erik Fleming"
/m/01xh0k,335794,0,0,0,15969,0,18044689,"Samuel Bing"
,16990635,0,0,0,0,0,18044691,"L'Art Nouveau"
/m/065zd,24750,0,0,0,0,0,18044715,"Porter Blanchard"
,2749395,0,0,0,0,0,18044721,Westclox
,6415284,0,0,0,847,0,18044735,Orrefors
/m/01fk8j,215490,0,0,7443,0,0,18044737,"David Law"
/m/0q1js,103268,0,0,0,68536,18295293,18044755,"A.W.N.  Pugin"
/m/02vrqn_,12157374,0,0,0,0,0,18044759,"Pierre-Philippe Thomire"
/m/07m7jn,2546440,0,0,0,3380,0,18044767,"Meissen Porcelain Factory"
/m/01s30t,302784,0,0,0,861,18299467,18044769,"Steuben Glass"
/m/07whqf,2666306,0,0,0,0,18307889,18044781,"Reed & Barton"
,7851097,0,0,0,213,0,18044785,"James Powell & Sons"
/m/0b60lv,3903160,0,0,0,64809,0,18044787,"Frederick Carder"
,292620,0,0,0,0,0,18044789,Steuben
,3682709,0,0,0,0,18296751,18044797,"Keith Murray"
,26920246,0,0,0,0,0,18044799,"Norman Wilson"
,9228486,0,0,0,0,18308393,18044801,"Roseville Pottery"
/m/03m9lv_,15446341,0,0,0,0,0,18044811,"David Vestal"
/m/074gh7,2333217,284011,0,0,72222,18305651,18044819,"Richard Redgrave"
/m/082hnj,2784087,0,0,6592,0,0,18044821,"Piet Zwart"
,2164292,0,0,0,44822,0,18044823,Guerlain
,8966873,0,0,0,6414,0,18044843,Cappellini
,35194848,0,0,0,0,0,18044857,"Marijke de Goey"
/m/014jjj,156436,0,0,8418,16315,0,18044865,"Philippe Starck"
/m/03d3jpt,14438023,0,0,0,0,0,18044883,"Pelican Products"
,246936,0,0,0,61700,0,18044889,"Black & Decker"
/m/03kc5t,871528,0,0,0,0,0,18044905,"René Paul Chambellan"
,206041,0,0,0,0,0,18044909,Westinghouse
,5457648,0,0,0,0,0,18044911,Oster
,13107616,0,0,0,0,0,18044935,Merkelbach
/m/06n4b4,2115268,0,0,0,0,0,18044941,"George Sakier"
/m/04n2j13,19659617,0,0,0,0,0,18044943,"Fostoria Glass Company"
/m/0273tw6,8450136,0,0,0,0,0,18044951,"Shreve, Crump & Low"
,34605741,0,0,0,0,0,18044959,"Arthur Eugene Baggs"
,22839299,0,0,0,0,0,18044969,Abraxes
/m/0fxs9c,6227038,0,0,0,9746,0,18044975,"Villeroy and Boch"
/m/0f7tt,54595,0,0,3671,0,0,18044987,"Charles Rennie Mackintosh"
,3862980,0,0,0,0,0,18044989,Berndorf
/m/0277h1_,8548168,0,0,5162,0,18300501,18044991,"Richard Sapper"
/m/02qtnxj,10906526,0,0,6544,0,0,18044993,"Marco Zanuso"
,414716,0,0,0,0,0,18044999,EFM
/m/0hhjk,66107,0,0,0,75319,0,18045001,"The Museum of Modern Art"
,15449590,0,0,0,0,0,18045011,"Western Electric Manufacturing Company"
/m/0bqt_j,4223241,0,0,0,0,0,18045013,"Kem Weber"
,60680,0,0,0,0,0,18045017,Hammond
,31348321,0,0,0,0,0,18045037,"Poul Hansen"
/m/03bkcp,775874,0,0,0,0,0,18045045,"Hendrik Petrus Berlage"
,26924909,0,0,0,0,0,18045057,"W.H. Gispen"
,2112528,0,0,0,0,0,18045067,"Alexandre Brongniart"
/m/02qngk2,10729115,0,0,0,0,18296401,18045087,"Jean-Baptiste-Claude Odiot"
,5874071,0,0,0,13010,0,18045089,Fabergé
/m/02rtwj1,11829480,0,0,0,42194,0,18045091,"Lomonosov Porcelain Factory"
/m/01yb3t,342837,0,0,1249,1052,0,18045093,"Corning Glass Works"
/m/06w279j,23506137,0,0,0,0,0,18045117,"Ludwig Suetterlin"
/m/027q5sh,8931992,0,0,0,0,0,18045129,"George Washington Maher"
,1151503,0,0,0,12492,0,18045131,Cartier
/m/0378jh,739555,74022344,0,0,0,0,18045153,"Walter Crane"
/m/067m_y,1939968,0,0,0,0,0,18045171,"Sunbeam Corporation"
,12764295,0,0,0,0,0,18045183,"Mikhail Mikhailovich Adamovich"
,21082348,0,0,0,0,0,18045203,Lebedeva
/m/04dvd,17300,0,0,3710,38475,0,18045205,"Kazimir Severinovich Malevich"
,3014315,0,0,0,0,0,18045215,Vkhutemas
,20093505,0,0,0,0,0,18045221,"Heinz Werner"
/m/06stqk,2179648,9839341,0,0,38792,0,18045245,"Boris Mikhailovich Kustodiev"
/m/02vr6d6,12142731,0,0,0,0,0,18045257,"Ivan Kuznetsov"
,7477057,0,0,0,0,0,18045357,"Ray Sander"
,3198727,0,0,0,0,0,18045369,"Michael Barry"
/m/09wf3b,3706430,0,0,0,0,0,18045373,"Jay Wilson"
,34164,0,0,0,52195,0,18045375,Xerox
,5571944,0,0,0,0,0,18045419,"Bromley Hall"
,1338894,0,0,7077,0,0,18045429,"Gustav Stickley"
/m/0dscqkb,29261380,0,0,0,0,0,18045445,"Louis-Henri Breviere"
/m/02gc67,487018,116681603,0,4485,0,0,18045471,"Verner Panton"
,320595,0,0,0,0,0,18045475,"Arthur Lee"
/m/050w7s,1429649,0,0,3641,0,0,18045529,"Jean Lurcat"
/m/0czb37z,28735359,0,0,7346,0,0,18045553,"Astrid Sampe"
,17739495,0,0,0,0,0,18045565,"Raymond Duncan"
/m/0bvs4t,4297978,0,0,0,76196,0,18045567,"Jean-Baptiste Huët"
/m/02z0p97,12939660,0,0,0,0,0,18045633,"Diane Itter"
/m/02pw57r,9894336,0,0,0,0,0,18045635,"Mariska Karasz"
/m/0f810c,5833004,113941266,0,0,0,0,18045647,"Mary Walker Phillips"
/m/02vx4d3,12240071,0,0,0,0,0,18045651,"John Henry Dearle"
/m/02_7k9,646742,0,0,0,4496,0,18045681,"Paul Poiret"
,744872,0,0,1646,0,0,18045693,"Raoul Dufy"
/m/02rjzbn,11579659,0,0,0,0,0,18045695,"Chatham Manufacturing Company"
,7758456,0,0,0,0,0,18045715,"Édouard  Bénédictus"
,34576757,0,0,0,0,0,18045727,"Jhane Barnes"
/m/021_rz,384430,9825649,0,0,0,0,18045747,"William Hodge"
,27609063,0,0,0,0,0,18045761,Intair
/m/02250p,385762,93197959,0,5536,0,0,18045807,"Ettore Sottsass"
/m/019h1v,186466,29552547,0,2679,0,0,18045813,"Howard Hodgkin"
,13569130,0,0,0,0,0,18045841,"Cheney Brothers"
/m/0f1gs,53621,108427049,0,8215,575,18308065,18045843,"Robert Venturi"
,15158541,0,0,0,0,0,18045847,"Dwight Taylor"
,12785846,0,0,0,0,0,18045849,"Clayton Knight"
,415077,0,0,0,0,0,18045853,"John Held Jr."
,1025817,0,0,0,0,0,18045913,"Paul Simmons"
,31619208,0,0,0,34250,0,18045915,"Timorous Beasties"
,3871014,0,0,0,0,0,18045919,Rainbow
/m/05dq64,1588280,44557607,0,0,0,0,18045927,"Bernard Rudofsky"
/m/03mhvmq,15616934,0,0,0,0,0,18045935,"Lucienne Day"
,1018409,0,0,0,0,0,18045951,Vera
/m/071llk,2294579,46825663,0,0,0,0,18045963,"May Morris"
,14518074,0,0,0,0,0,18045975,"Lufthansa German Airlines"
,3171547,0,0,0,4469,0,18045993,"Mariano Fortuny"
/m/02z2z_n,13004115,0,0,0,0,0,18046005,"Tzaims Luksus"
/m/02rg_,10128,0,0,0,0,0,18046009,"Elizabeth Tudor"
/m/0ddny6,5306291,0,0,0,0,0,18046025,"Vuokko Eskolin Nurmesniemi"
/m/06zsyb,2257689,0,0,0,0,0,18046029,"Armi Ratia"
/m/0cvj5n,4926629,0,0,0,0,0,18046053,"David Barrow"
/m/02829qr,9267337,0,0,0,0,0,18046065,"Cressida Bell"
/m/0f4hnq,5786359,0,0,3555,0,0,18046089,"Stig Lindberg"
,28038513,0,0,0,0,0,18046093,"Caroline Gray"
/m/076xqz9,23944338,0,0,0,0,0,18046097,"Alexander Brebner"
,2054399,0,0,0,0,0,18046101,"Folly Cove Designers"
,1788606,0,0,0,0,0,18046105,"Ken Done"
/m/0938xg,3284408,0,0,5814,0,0,18046125,"Lenore Tawney"
/m/02ztp5,642414,0,0,0,0,0,18046171,"Owens Corning Fiberglass"
,13051327,0,0,0,0,0,18046183,"Associated American Artists"
,15671459,0,0,0,0,0,18046197,"John Hull"
/m/0bmc8bt,26666649,0,0,4571,0,0,18046203,"Gabor Peterdi"
,1717512,0,0,0,0,0,18046213,"Tony Sarg"
,13431769,0,0,0,0,0,18046215,"Merton Abbey"
,3075550,0,0,96,0,0,18046221,"Anni Albers"
/m/03yhtn7,16635777,0,0,0,0,0,18046225,"Hans Krondahl"
,2197022,0,0,0,0,0,18046273,"Ken Scott"
,1657610,0,0,0,0,0,18046283,"Owen Jones"
/m/036rtk,734091,0,0,0,73030,0,18046285,"Jean Patou"
,6518264,0,0,0,7881,0,18046291,Fiorucci
,399761,0,0,0,0,0,18046307,"John Hewson"
/m/04n52nj,19380953,0,0,0,0,0,18046321,"Orinoka Mills"
,24985452,0,0,0,13637,0,18046337,"F. Schumacher & Co."
,21058924,0,0,1971,0,0,18046343,"Josef Frank"
,2009303,0,0,0,7868,0,18046351,Hermès
,10899874,0,0,2694,0,0,18046353,"Josef Hoffmann"
/m/0c02rz8,27452039,0,0,0,0,0,18046365,"Arthur Sanderson & Sons, Ltd."
/m/01fm2,4481,59088051,0,0,32450,0,18046377,"Beatrix Potter"
/m/02p_bp_,10029748,0,0,0,0,0,18046439,"Jean-Baptiste Réveillon"
,277858,0,0,0,16068,0,18046463,"Sears, Roebuck and Co."
,802167,0,0,0,43722,0,18046467,Duro
/m/0g65kh,6459294,0,0,0,0,18297127,18046485,"Mary McFadden"
/m/04zwycr,20334441,0,0,0,0,0,18046513,"Andre Groult"
/m/06gxfk,2038953,9845043,0,0,0,0,18046515,"Rene Crevel"
,3861431,0,0,870,0,0,18046529,"Charles Burchfield"
/m/0czcshg,28720037,0,0,6463,0,0,18046531,"Paul Wunderlich"
,48296,0,0,0,0,0,18046533,Marburg
,2295885,0,0,2931,0,0,18046535,"Allen Jones"
,7328346,0,0,5882,75356,0,18046537,"Jean Tinguely"
,386255,0,0,0,0,0,18046543,"Peter Phillips"
/m/04n3j_w,19467874,0,0,0,0,0,18046545,"Getulio Alviani"
/m/027tfyk,9014286,0,0,0,0,0,18046551,"Fritz August Breuhaus de Groot"
/m/03ym8tk,16679391,0,0,0,0,0,18046581,"Carl-Axel Acking"
,839945,0,0,0,0,0,18046593,"Sigvard Bernadotte"
/m/05c55pq,21168564,0,0,0,0,0,18046643,"Peggy Angus"
,2710478,0,0,0,51007,0,18046663,"William Burges"
,8861370,0,0,6391,0,0,18046669,"Scott Wilson"
,224222,0,0,0,0,0,18046697,E.S.
,2964420,0,0,0,0,0,18046701,"Henry Butler"
/m/0kc6,864,56617645,0,6246,12770,0,18046705,"Andy Warhol"
/m/05_dv5,1830848,0,0,395,31266,0,18046723,"Edward Bawden"
,30772962,0,0,0,0,0,18046751,Braendli
,4318009,0,0,0,0,0,18046753,Tekko
,16776968,0,0,0,0,0,18046763,Jofa
,1825189,0,0,0,0,0,18046811,"Charles Francis Annesley Voysey"
,511799,0,0,0,0,0,18046869,Mountville
,63610,0,0,0,0,0,18046885,Peacock
,972618,0,0,0,0,0,18046891,Staunton
,13007967,0,0,0,0,0,18046895,"Nancy Warren"
/m/011w7m,141931,64001320,0,0,54738,18306193,18046909,"Sir J.M. Barrie"
,374763,0,0,0,4372,0,18046963,Williamson
,30050245,0,0,0,0,0,18046977,"Joan Perry"
,30679238,0,0,0,0,0,18046999,"Anthony Little"
,23389980,0,0,0,0,0,18047007,"Ben Morris"
/m/0gf0nv,6618372,0,0,0,0,0,18047063,"Gene McDonald"
,34086281,0,0,0,43848,0,18047087,"Marburger Tapetenfabrik"
,275016,0,0,2145,0,0,18047097,"Charles Dana Gibson"
,19432901,0,0,0,0,0,18047111,"Hannah Davis"
/m/06qq7g,2153245,0,0,0,0,0,18047161,"Albert Warner"
,213216,0,0,922,3851,18300447,18047163,"Alexander Calder"
,67257,0,0,0,0,0,18047195,"Chester Gould"
/m/04n6dfl,19589898,0,0,0,0,0,18047201,"Paul McCobb"
/m/080dtz7,24461131,0,0,0,0,0,18047207,"Vera Neumann"
/m/07s7b4y,24347277,8916620,0,0,0,0,18047217,"Arnold Blanch"
/m/02q8vl9,10336533,0,0,0,0,0,18047219,"Aaron Bohrod"
,8861575,0,0,1466,0,0,18047221,"Adolf Dehn"
/m/060_7,24176,15873,0,4609,50139,0,18047293,"Pablo Picasso"
/m/015qp7,163444,64163914,0,0,1838,0,18047313,"Kate Greenaway"
/m/04045fq,16721204,0,0,0,0,0,18047333,"Stanley Bate"
,2274068,0,0,6281,33744,0,18047345,"William Wegman"
/m/0962h6,3328449,0,0,0,0,0,18047369,"Cecil Aldin"
,81795,0,0,8200,0,0,18047417,"David Byrne"
/m/09c7b,37535,0,0,0,45022,0,18047467,"Metropolitan Museum of Art"
/m/0hhj3,66106,0,0,0,0,0,18047689,"Whitney Museum of American Art"
,21611105,0,0,0,0,0,18048069,HERTING
/m/04p9w9,1275160,0,0,0,987,0,18048101,"Wiener Werkstätte"
,1444356,0,0,0,0,0,18048151,"Herman Miller, Inc."
,5390848,0,0,0,0,0,18048173,FASSLER
,1089837,0,0,5634,3107,0,18048503,"Theophile Alexandre Steinlen"
,10036067,0,0,0,0,18297039,18048547,"Paul T. Frankl"
,5674904,0,0,6965,0,0,18048563,"Vladimir Stenberg"
/m/03bnb,12730,0,0,0,51880,0,18048579,"General Electric Company"
,351248,0,0,1444,0,0,18048585,"Niki de Saint-Phalle"
,18034667,0,0,0,0,0,18048595,Kvadrat
,28017210,0,0,0,0,0,18048601,"Kay Bojesen"
,869819,0,0,0,0,0,18048701,Minton's
,277902,0,0,0,0,0,18048703,Benson
,4341825,0,0,0,0,0,18048715,Delta
,7223413,0,0,0,0,0,18048729,"Private collection"
,22665874,0,0,0,0,0,18048743,"Jack Wright"
,25725482,0,0,0,0,0,18048745,"George Payne"
,508091,0,0,0,0,0,18048775,"Modern Arts"
,3565701,0,0,0,0,0,18048961,"Street & Smith Publications, Inc."
,3249817,0,0,0,0,0,18049029,"Paul Dean"
,3432164,0,0,0,0,0,18049031,"Paul Dillon"
,1440847,0,0,0,0,0,18049049,Haussmann
,18117146,0,0,0,0,0,18049067,"American Print Works"
,2294024,0,0,0,0,0,18049115,"Studio X"
,914229,0,0,0,0,0,18049121,Rolodex
,5873751,0,0,0,0,0,18049129,Elsterwerda
,5450316,0,0,0,38300,0,18049133,Schramberg
,16330713,0,0,0,0,0,18049139,Goebel
,479522,0,0,0,0,0,18049149,"Apple Computer, Inc."
/m/032jjq,681834,0,0,0,0,0,18049155,"Abraham Bosse"
/m/01bnyy,194846,0,0,0,0,0,18049165,Telekom
,225297,0,0,0,0,0,18049175,Gallé
,3100138,0,0,0,11207,0,18049179,Daum
/m/04xqtq,1374962,0,0,0,34241,0,18049191,"Van Cleef and Arpels"
/m/05f3mf5,21425312,0,0,0,0,0,18049199,"Merry-Joseph Blondel"
/m/02qgvcp,10528970,0,0,0,0,0,18049203,"Rebeca Méndez"
/m/0hznj7q,34266838,0,0,0,0,0,18049219,"Jean Adrien Mercier"
/m/0fx_wm,6231500,71510347,94029554,0,0,0,18049223,"Michael Bierut"
,4823633,0,0,0,0,0,18049227,"Keith Brown"
,15662313,0,0,0,0,0,18049319,"Art Smith"
/m/03c0vw2,13293492,0,0,0,0,0,18049327,"Charles-Antoine Coypel"
/m/0409d5w,16881561,0,0,0,0,0,18049353,"Alexandre Evariste Fragonard"
,13269447,0,0,0,0,0,18049357,Boquet
,18977482,0,0,0,0,0,18049359,Riton
,18482809,0,0,0,0,0,18049449,"Joseph Dufour et Cie."
/m/050dh,19958,95775085,0,696,0,0,18049451,"Mario Botta"
/m/01vhz5,320965,0,0,0,0,0,18049475,"Pennsylvania Railroad"
/m/05f9jmf,21442470,0,0,0,0,0,18049491,"Jacques-Denis Antoine"
,61154,0,0,0,0,0,18049499,"Etienne-Louis Boullée"
/m/05b0q_,1555286,0,0,0,0,0,18049501,"Heinz Edelmann"
/m/017jv5,174319,0,0,0,54460,0,18049503,"United Artists"
,12370092,0,0,3788,0,0,18049517,"Charles Martin"
/m/01bs3z,195487,59097680,0,0,0,0,18049565,"Charles Le Brun"
/m/03rcq3,934307,0,0,0,0,0,18049569,"Pierre Lescot"
/m/07fy41,2464429,0,0,0,0,0,18049571,"Jean Goujon"
/m/08q4w7,3082370,69852805,0,0,0,0,18049573,"Marguerite Zorach"
,14262284,0,0,0,0,0,18049575,"The Educational Alliance"
/m/06yvx8,2245401,0,0,0,0,0,18049591,"Jacques Ignace Hittorff"
,8453299,0,0,0,0,0,18049621,"Advisory Council"
,3678272,0,0,0,0,0,18049721,"Apple Films"
,1780815,0,0,0,0,0,18049729,Radius
/m/0z07,2386,0,0,0,61084,0,18049749,"American Airlines"
/m/0z6n,2402,0,0,0,11277,0,18049765,"Albrecht Dürer"
/m/0h7lbdv,33331129,0,0,0,0,0,18049769,"Sarah Campbell"
,19792430,0,0,0,0,0,18049793,Gordon
,174311,0,0,0,0,0,18049809,"Benjamin Thompson"
,35622315,0,0,0,0,0,18049811,"Tommi Parzinger"
/m/09nkw2,3592515,0,0,0,0,0,18049819,"Tupperware Corporation"
,5109986,0,0,0,0,0,18049831,Annaburg
,13537804,0,0,0,0,0,18049837,Georgenthal
,105036,0,0,0,0,0,18049839,Karlsruhe
/m/02ryh81,11929764,0,0,0,0,0,18049849,"Maija Isola"
,30535506,0,0,0,48377,0,18049853,Jamet
,5602697,0,0,0,0,0,18049861,"Peter Chang"
,985750,0,0,0,0,0,18049985,"Harvey Smith"
/m/05zjt9,1820546,109121023,0,0,0,0,18050011,"George Nakashima"
/m/03m87s_,15427695,0,0,0,0,0,18050013,"James Hazen Hyde"
/m/0524fmf,20610574,0,0,0,0,0,18050015,"Charles Meynier"
/m/047q8r_,17910084,0,0,0,0,0,18050033,"Anne Vallayer-Coster"
/m/039pn_,766195,54944558,0,0,0,0,18050035,"Augustus Saint-Gaudens"
/m/0464v53,17590566,0,0,0,0,0,18050045,"Charles Swainson"
/m/09m6y0,3569986,0,0,0,0,0,18050049,"Sven Markelius"
/m/03kq76,874862,95723646,0,0,0,0,18050065,"Kenneth Snelson"
,14652786,0,0,1672,0,0,18050087,"Ray Eames"
/m/01wxlt,330963,0,0,0,0,0,18050095,"Horace Vernet"
,2321993,0,0,0,0,0,18050099,Cholet
/m/0d_myr,5696518,76690014,0,0,0,0,18050101,"A. Henry"
,3168771,0,0,0,0,0,18050103,Delmes
,24213555,0,0,5729,0,0,18050113,"Carol Summers"
,14137487,0,0,0,0,0,18050115,"Judith Brown"
,11050193,0,0,0,9600,0,18050137,Alessi
/m/06_x0x8,23845685,0,0,0,0,0,18050147,"John Oster Manufacturing Company"
,357550,0,0,0,0,0,18050183,Hoover
,1172455,0,0,0,0,0,18050245,Bunzlau
,4216437,0,0,0,0,0,18050247,Grünstadt
/m/02f1wq,475896,0,0,0,0,18296159,18050337,"Lucas van Leyden"
,5117279,0,0,7936,0,0,18050379,"Wendell Castle"
/m/01gb8w,221468,0,0,0,0,0,18050387,"Luca Giordano"
/m/017zf_,176672,0,0,0,0,0,18050419,"Polaroid Corporation"
/m/07v8dq,2648968,0,0,0,0,0,18050457,"Robert Frederick Blum"
/m/03hhsj9,15111810,0,0,4918,0,18295433,18050491,"Richard Riemerschmid"
,143410,0,0,0,0,0,18050511,Umbra
,52717,0,0,5723,0,0,18050521,"Louis Henry Sullivan"
/m/0cz8hp4,28572877,0,0,0,0,0,18050541,"Iroquois China Company"
/m/02pwzp6,9917265,0,0,0,0,0,18050545,"Boston and Sandwich Glass Company"
/m/04f65gm,18337164,0,0,0,0,0,18050591,"Alfonso Iannelli"
,245107,0,0,0,0,0,18050609,"Mary Mitchell"
,26653373,0,0,0,0,0,18050617,"Judith Clarke"
,1593865,0,0,0,0,0,18050619,"Elizabeth Andrew"
,18552574,0,0,0,0,0,18050651,"Mary Brown"
,34604531,0,0,4749,1269,0,18050663,"Otto Prutscher"
/m/01qh39,290195,100323855,0,0,0,0,18050679,"Elizabeth Warren"
,12212694,0,0,0,0,0,18050689,"Mary Ann Wilson"
,1723749,0,0,0,0,0,18050695,"Sarah Patterson"
,2310,0,0,0,0,0,18050697,"Mary Slatter"
,4102790,0,0,0,0,0,18050699,"Ann Bell"
,13068568,0,0,0,38007,0,18050711,Richard-Ginori
/m/02qv1r5,10921590,0,0,0,0,0,18050719,"Eliza Thompson"
/m/060m71,30872236,0,0,0,0,0,18050727,"Mary Follet"
,2912465,0,0,0,0,0,18050753,"Mary Chapel"
/m/027tpx6,9019459,0,0,0,0,18308415,18050801,"Maurice Marinot"
/m/01sj_s,306181,0,0,4823,12769,18294687,18050813,"Robert Rauschenberg"
/m/0dj6gz,5378906,0,0,0,0,0,18050843,"Christopher Carruthers"
/m/0462gtp,17566253,0,0,0,0,0,18050863,"Francesca Martin"
/m/098fb6,3377597,0,0,0,0,0,18050877,"Jay Crawford"
/m/0ftdd,57627,0,0,0,0,0,18050905,"Eastman Kodak Company"
/m/02f33m,476181,0,0,0,0,0,18050913,"Luisa Dias"
/m/04cv4k6,18209024,0,0,0,0,0,18050969,"Xavier Gonzalez"
/m/04n4yv7,19657535,0,0,0,0,0,18050985,"Bruce Metcalf"
,1337035,0,0,0,42132,0,18050987,Richards
/m/02pmb33,9627326,0,0,747,0,0,18051011,"Pieter Brattinga"
,14624394,0,0,0,0,0,18051029,Flos
/m/04zxwnx,20260942,0,0,0,0,0,18051045,"Albert Ludovici"
/m/02q69x6,10243051,22204997,0,0,0,0,18051047,"Charles Rosenberg"
/m/0dn4w_,5467171,0,0,0,0,0,18051051,"Giuseppe Vasi"
,18774052,0,0,0,0,0,18051067,Lazin
,35462664,0,0,0,0,0,18051069,Katalan
/m/0fllxk,6032861,0,0,5225,0,0,18051113,"Peter Schlumbohm"
,13075999,0,0,0,0,0,18051123,"Michael Schneider"
