freebase:id,wikipedia:id,viaf:id,lcnaf:id,moma:id,vanda:id,ima:id,ch:id,ch:name
,7164457,0,0,0,0,0,18051153,"Henry Varnum Poor"
/m/0g5439q,30089081,0,0,0,0,0,18051207,"Charles Abraham Chasselat"
/m/0vdk,1938,94625754,0,0,0,0,18051235,"Andrew Carnegie"
,8243089,0,0,0,0,0,18051289,"Jean-Michel Moreau le Jeune"
/m/0gwwdd,6915433,0,0,0,0,0,18051299,"Pierre Dupuis"
,3296342,0,0,0,0,0,18051305,"Lebbeus Woods"
,7248357,0,0,342,0,0,18051493,"Will Barnet"
/m/07_m2,32603,9854560,0,2206,0,0,18051495,"Vincent Van Gogh"
/m/04xsmy,1375695,34450286,0,4154,54279,0,18051541,"Josef Müller-Brockmann"
/m/0286gq4,9377329,0,0,0,0,0,18051611,"Edgar Brandt"
/m/02rbv2y,11419393,0,0,0,0,0,18051659,"Giovanni Battista Galestruzzi"
/m/04s3ty,1313221,0,0,0,0,0,18051661,"Giovanni Francesco Grimaldi"
,385155,0,0,0,0,0,18051665,Italian
/m/0hfyj,65828,0,0,0,0,0,18051731,"Smithsonian Institution"
,272325,0,0,0,0,0,18051785,"William Pitt"
/m/02bw4_,457798,39589087,0,0,0,0,18051787,"Norman Bel Geddes"
/m/013pfg,151357,32243757,0,0,0,0,18051793,"Thomas Chippendale"
/m/049kqx,1138120,0,0,3115,0,0,18051815,"Ernst Ludwig Kirchner"
/m/01dn3v,208687,4940255,0,0,0,18299393,18051861,"Jean Baptiste Camille Corot"
/m/09b3v,37398,0,0,0,0,0,18051901,"Walt Disney Company"
,624912,0,0,0,45101,0,18051907,Fitch
/m/02xvdp,624029,0,0,0,0,0,18051919,"Duncan Phyfe"
/m/04z4d4,1394623,283709,0,0,0,18295953,18051935,"William Merritt Chase"
/m/09gmwww,25106060,0,0,0,0,0,18051951,"Enea Vico"
,266243,0,0,8692,0,0,18051969,IDEO
,492105,0,0,0,0,0,18052025,Unknown
,492105,0,0,0,0,0,18052029,Unknown
/m/026_mfm,8329716,0,0,0,0,0,18052033,"Alexandre Jacovleff"
,492105,0,0,0,0,0,18052035,Unknown
,492105,0,0,0,0,0,18052043,Unknown
,492105,0,0,0,0,0,18052047,Unknown
,492105,0,0,0,0,0,18052051,Unknown
/m/01xf8t,335390,12347231,0,97,12402,18295581,18052071,"Josef Albers"
/m/03c3yt5,13396367,0,0,0,0,0,18052091,"Rudolf Staffel"
,33933928,0,0,0,0,0,18052115,Bihl
,1725868,0,0,0,0,0,18052121,Zell
/m/0ch4zmb,27918701,0,0,0,0,0,18052123,"Nicolas Beatrizet"
/m/06q1qh,2144760,0,0,0,0,0,18052229,"Industrial Designers Society of America"
/m/080fslv,8038111,0,0,0,0,0,18052239,"Charles Pollock"
,17966735,0,0,0,0,0,18052279,"Vice Versa"
,12045479,0,0,0,0,0,18052301,Olympus
/m/01yq83,345893,0,0,311,0,0,18052333,"Giacomo Balla"
/m/0fpjrn1,29588070,0,0,0,0,0,18052347,"Albert Gregory"
,11746035,0,0,0,0,0,18052357,"David Andersen"
/m/0h3xcxh,32830793,0,0,0,0,0,18052393,"Antoine-Andre Ravrio"
,1779792,0,0,0,0,0,18052407,"Edward Sorel"
,9933888,0,0,0,0,0,18052495,Winterhalter
/m/0h1f3b_,32500620,0,0,0,0,0,18052543,"George Stavrinos"
,4232335,0,0,0,0,0,18052559,"Pentagram Design"
,2194314,0,0,1410,0,0,18052585,"Paul Davis"
/m/051_3pw,20589817,0,0,0,0,0,18052647,"Vlastislav Hofman"
/m/05q9sz1,22238604,0,0,0,0,0,18052659,"Alexander Isley"
,327612,0,0,0,0,0,18052713,"Radio Shack"
,355541,0,0,0,0,0,18052719,"Thomson Consumer Electronics"
,8204189,0,0,0,0,0,18052721,SABA
/m/01_p3w,363233,0,0,0,0,0,18052781,"Samuel Mockbee"
,18998781,0,0,0,0,0,18052787,"Nike, Inc."
/m/0265153,7546101,0,0,5401,0,0,18052839,"Everett Shinn"
/m/05r50h,1722742,14782093,0,1498,0,0,18052867,"Fortunato Depero"
/m/0641059,22784518,0,0,0,0,0,18052885,"U.S. Glass Company"
/m/0ks2s1,7315947,15040640,0,0,0,0,18052911,"Stefan Sagmeister"
,11807230,0,0,0,0,0,18052919,"Barbara White"
/m/0c10vb,4414814,0,0,0,0,0,18053031,"Robert Ingersoll Aitken"
,29630805,0,0,0,1077,18308329,18053137,"New England Glass company"
/m/0w0x,2009,71410602,0,34,1020,0,18053139,"Alvar Aalto"
,2729,0,0,0,0,0,18053169,"Arthur J. Stone"
/m/0d_w7,53404,0,0,2108,0,0,18053195,"Frank O. Gehry"
/m/02t2v3,590644,0,0,0,0,0,18053205,"Charles Rohlfs"
/m/04jxp,17897,0,0,7166,0,0,18053223,"Ludwig Mies van der Rohe"
/m/0g56s4t,30075096,0,0,0,0,0,18053243,"Jérôme-François Chantereau"
/m/0d_h8,53352,0,0,5103,0,0,18053281,"Eero Saarinen"
/m/029hs1,446877,96295948,0,2697,0,0,18053303,"Armin Hofmann"
/m/02qw4qt,10955926,42774552,0,0,0,0,18053323,"J. Abbott Miller"
/m/0fyt5,58235,0,0,0,0,0,18053359,"U.S. Department of Transportation"
,18391739,0,0,0,0,0,18053515,Superbag
,21785596,0,0,0,0,0,18053539,"Robert Dozier"
/m/0900tb,3231779,0,0,0,0,0,18053561,"Robert Winthrop Chanler"
,27372477,0,0,1915,14282,0,18053605,"Alan Fletcher"
,15848964,0,0,0,0,0,18053621,"Bruno Moretti"
/m/071n66,2295131,0,0,35,0,0,18053629,"Aino Aalto"
,1367869,0,0,0,31634,0,18053639,Artek
/m/05f2x3p,21379301,0,0,0,0,0,18053645,"Jean-Michel Wilmotte"
,149170,0,0,0,60671,0,18053647,Academy
,5661738,0,0,0,0,0,18053663,"William Adams"
,30272905,0,0,0,0,0,18053669,O-Luce
,21694,0,0,0,0,0,18053677,"NeXT, Inc."
/m/0bkq2x,4129791,0,0,0,0,0,18053681,"Thomas De La Rue"
,16315837,0,0,0,0,0,18053695,"Mark Wheatley"
/m/0dfz66,5330606,95874994,0,3224,0,0,18053709,"Mark Kostabi"
,6012951,0,0,0,37926,0,18053731,Brionvega
,4219072,0,0,0,0,0,18053755,"Doug Wilson"
/m/06m8rp,2102471,0,0,0,0,0,18053787,"Pierre-Yves Pelletier"
,2335386,0,0,0,0,0,18053793,"Thomas Wood"
/m/0250f,7672,0,0,0,0,0,18053795,"Chuck Jones"
/m/09g8k83,25094112,0,0,0,0,0,18053799,"Ed Koren"
,31737338,0,0,0,383,0,18053821,Coloroll
/m/0cx9l0,4961959,0,0,0,0,0,18053841,"Hilton McConnico"
,84834,0,0,0,0,0,18053857,Morgantown
/m/0395wn,761315,0,0,0,0,0,18053875,"Roger Taillibert"
/m/0fp8r_,6083050,0,0,0,0,0,18053877,"David Tisdale"
,20403808,0,0,0,0,0,18053885,"Philip Burton"
,13595277,0,0,289,0,0,18053891,"William Bailey"
,173057,0,0,5640,0,0,18053895,"Frank Stella"
,1311849,0,0,5086,37425,18295179,18053897,"Edward Ruscha"
/m/02gvjt,491264,260193,0,531,0,0,18053901,"Harry Bertoia"
,20903889,0,0,0,0,0,18053911,"Angelo Mangiarotti"
,9372514,0,0,0,0,0,18053943,"Michael Matthews"
,19136115,0,0,0,0,0,18053953,"Karen Brown"
/m/02pkx3g,9584415,0,0,0,0,0,18053967,"Sam Aaron"
/m/02qkgzm,10622141,0,0,0,0,0,18053971,"Michaele Vollbracht"
,169709,0,0,5824,0,0,18053975,"Walter Dorwin Teague"
/m/07krw,30775,69106390,0,0,0,18302661,18053977,"Thomas Nast"
/m/0kt82x,7723281,0,0,3688,31596,0,18053979,"Vico Magistretti"
,7586514,0,0,5866,42656,0,18054021,"Thonet Brothers"
,1771503,0,0,0,0,0,18054059,"Herman Mueller"
,16310,0,0,0,0,0,18054061,"Jacopo Amiconi"
,54481,0,0,0,0,0,18054089,Apron
/m/066r8s,1927435,0,0,2026,0,0,18054177,"Shigeo Fukuda"
,2886554,0,0,0,0,0,18054229,"Bell Telephone Company"
,6604370,0,0,6502,0,0,18054231,"Tadanori Yokoo"
/m/02x3n1g,12759198,0,0,0,0,0,18054253,"Maria Longworth Nichols"
/m/05znh62,22465280,0,0,0,0,0,18054261,"August Wilhelm Holmstrom"
,45376,0,0,0,776,18308261,18054265,Baccarat
,3343012,0,0,0,0,0,18054269,"Matthew Rolston"
,377433,0,0,0,0,0,18054295,PAF
,1545938,0,0,0,0,0,18054321,"LeRoy Neiman"
,22147618,0,0,0,0,0,18054343,Tebong
,26452841,0,0,0,0,0,18054405,"Sagmeister Inc."
,4667421,0,0,0,0,0,18054437,"Joseph Michael Gandy"
,74097,0,0,6336,0,0,18054461,"James Abbott McNeill Whistler"
/m/03lr35,885620,0,0,0,46454,18302119,18054477,"Martin Schongauer"
,4513984,0,0,0,0,0,18054493,"Otl Aicher"
,24837288,0,0,0,0,0,18054623,"American Thermos Bottle Company"
,4301463,0,0,0,0,0,18054677,Limbach
,24547907,0,0,0,0,18298867,18054727,"James Hadley"
,20993953,0,0,0,6695,0,18054739,"Haviland & Co."
,340405,0,0,0,0,0,18054753,Herder
,7661102,0,0,0,0,0,18054771,Holiçs
/m/05n4hz,1683889,0,0,0,0,0,18054799,"Francesco Melzi"
,31453124,0,0,0,12101,0,18054817,"Elkington & Co."
,16521556,0,0,0,0,0,18054841,"Thomas Hope"
,6167755,0,0,0,0,0,18054871,"American Institute of Graphic Arts"
/m/09f2j,37765,0,0,0,0,0,18054935,UCLA
/m/026qk8b,8075461,0,0,0,0,0,18054937,"Yale University School of Art"
/m/04641z1,17575706,0,0,8575,0,0,18054939,"Herbert Krenchel"
/m/08815,34273,0,0,0,0,0,18054949,"Yale University"
,332248,0,0,0,0,0,18054969,Megalit
,1641878,0,0,0,0,0,18055007,"John Adler"
,3621658,0,0,0,0,0,18055025,Lightolier
/m/042x1n,1064863,0,0,0,0,0,18055031,Cummins
/m/02hp6p,498528,0,0,0,0,0,18055043,"University of Hartford"
/m/01rpc_,299202,0,0,0,0,18297691,18055063,"Jean Baptiste Carpeaux"
/m/0523wk7,20559850,9398904,98343,0,0,0,18055091,"Neil Selkirk"
/m/08r5qp,3096843,0,0,0,0,0,18055175,"Kenny Scharf"
,492105,0,0,0,0,0,18055227,Unknown
/m/03lk29,883541,0,0,0,0,0,18055229,"Sebastiano Conca"
/m/0272718,8403266,32133820,0,0,0,0,18055275,"Maira Kalman"
,4406908,0,0,0,0,0,18055303,Renard
,429739,0,0,0,0,0,18055309,"Isaac Mizrahi"
,6118566,0,0,0,0,0,18055319,fuseproject.
,27413027,0,0,0,0,0,18055323,"Brian Connelly"
/m/047dl7f,17868384,0,0,2949,0,0,18055329,"Finn Juhl"
/m/046gt8,1106032,122244068,0,0,0,0,18055381,"Mary Freeman"
,5476226,0,0,0,0,0,18055389,"Rebecca Knight"
,32947760,0,0,0,0,0,18055393,"Ann Wood"
/m/05m5zv,1671178,0,0,0,0,0,18055395,"Mary Johnston"
,29717354,0,0,0,0,0,18055415,"Mary Wood"
/m/0284chk,9318147,0,0,0,0,0,18055431,"Claude Vignon"
,18885017,0,0,0,0,0,18055471,"A+M Records"
/m/03c7r99,13511513,0,0,0,0,0,18055495,"William Cripps"
/m/03kb4x,871232,0,0,0,33096,0,18055523,"Benozzo Gozzoli"
,36373864,0,0,0,0,0,18055569,"Paulding Farnham"
,75290,0,0,0,0,18307143,18055611,Snowcrash
,2332995,0,0,5392,647,0,18055621,"Cindy Sherman"
,15442617,0,0,0,0,0,18055657,"Pierre Chareau"
/m/06b4f1,1973614,0,0,0,0,0,18055663,"Jeffrey Chodorow"
,932040,0,0,483,0,0,18055669,"Thomas Hart Benton"
,871569,0,0,0,0,0,18055671,"Hubert Robert"
,20127,0,0,1757,0,0,18055709,"Maurits Cornelis Escher"
,3257952,0,0,0,0,0,18055711,"Gabriele Valvassori"
,501455,0,0,0,0,0,18055723,"Peter Rice"
,186480,0,0,7496,72390,18307939,18055731,"Gilbert & George"
/m/0g1ss,58822,0,0,0,0,0,18055749,"Federigo Zuccaro"
,21371056,0,0,0,0,0,18055755,"James Dixon & Sons"
/m/05zs95k,22785776,0,0,0,14952,0,18055797,"William Boswell"
,4050706,0,0,0,0,0,18055839,Rosendahl
/m/051w46k,20611006,0,0,0,0,0,18055849,"Jean Baptiste-Marie Pierre"
/m/01scvf,304903,39471157,0,0,0,0,18055857,"Eliel Saarinen"
,20123501,0,0,0,0,0,18055863,Storeys
/m/03n9g_,902093,0,0,0,0,0,18055877,"Belisario Corenzio"
/m/059k72,1548991,0,0,0,0,18303163,18055881,"Corrado Giaquinto"
,2026865,0,0,0,0,0,18055883,Rodriguez
/m/0gffbjp,30815925,0,0,0,0,0,18055887,"Francesco Coghetti"
/m/03qjljt,15971495,0,0,0,0,0,18055915,"Lois Greenfield"
,766025,0,0,0,0,0,18055931,"John Scott"
/m/0ch1l1q,27901255,0,0,0,0,0,18055939,"Taxile Doat"
/m/04x6x7,1368482,0,0,1879,0,0,18056001,"Howard Finster"
,2079774,0,0,0,0,0,18056003,"Cushman & Wakefield"
/m/08wxj7,3171091,95834380,0,0,0,0,18056027,"Jacques Le Moyne"
,44112,0,0,0,0,0,18056035,"John Dalton"
,13468169,0,0,0,0,0,18056037,"Lynn Goldsmith"
/m/02wwdz7,12574031,0,0,0,0,0,18056049,"Paula White"
,1276634,0,0,0,0,0,18056087,Maharam
/m/02wylxg,12624735,0,0,0,0,0,18056119,"Augustin Hirschvogel"
,774396,0,0,0,0,0,18056151,"Mary Harris"
,22529983,0,0,0,0,0,18056153,"Sarah Harris"
/m/039nyl,766029,0,0,5471,0,0,18056163,"John French Sloan"
,26631329,0,0,0,0,0,18056171,"Barry Lewis"
,3013838,0,0,0,0,0,18056173,"George Thompson"
/m/047mll,1118521,0,0,0,0,0,18056177,"Brian Dewan"
,2012705,0,0,0,0,0,18056209,"Tim Horn"
,3291499,0,0,5933,0,0,18056251,"Rosemarie Trockel"
,36494033,0,0,3923,0,0,18056259,"Leopoldo Mendez"
/m/09tts3,3675374,0,0,0,0,0,18056281,"Ilmari Tapiovaara"
/m/036xzw,735781,0,0,0,0,0,18056285,"Emile-Jacques Ruhlmann"
,5788510,0,0,0,65985,0,18056291,"Christo Javacheff"
,1919667,0,0,559,0,0,18056293,"Max Bill"
/m/0276591,8514603,0,0,0,0,0,18056319,"James McGuigan"
/m/03n0hg,899292,0,0,0,0,0,18056343,"Antoine Denis Chaudet"
/m/0180z2,177199,0,0,0,0,0,18056345,"Charles Percier"
/m/09fly1,3477566,0,0,0,0,0,18056369,"Pierre-Francois-Leonard Fontaine"
,30151183,0,0,0,13321,0,18056381,"Thomas Shotter Boys"
/m/09pbvr,3604091,0,0,0,0,0,18056403,"Demetre Chiparus"
/m/02h8dl,494993,0,0,0,0,0,18056417,"Trenton Doyle Hancock"
,9439111,0,0,0,0,0,18056447,"Nick Waplington"
/m/09_xn,40112,0,0,1364,5875,18299107,18056507,"Salvador Dalí"
/m/0b5f0z,3891922,0,0,0,0,0,18056551,"Joseph Fuchs"
,1191710,0,0,0,0,0,18056645,"Collective for Living Cinema"
/m/052prf,1452234,0,0,4117,0,0,18056695,"Victor Moscoso"
,15526024,0,0,0,61905,0,18056697,"Neon Rose"
,8924169,0,0,0,0,0,18056707,"East Wind"
/m/054l0v,1476925,0,0,0,0,0,18056709,"Jay Chiat"
,12406021,0,0,0,30840,0,18056711,Dottie
,27207667,0,0,8396,0,0,18056721,"John H. Myers"
/m/03dldr,810126,0,0,0,0,0,18056725,"Rick Griffin"
,9753938,0,0,0,0,0,18056727,"Peter Bailey"
/m/0bwzhw,4321009,0,0,0,0,0,18056767,"Peter Butcher"
/m/03p7m0,912428,0,0,0,0,0,18056899,"Samuel Yellin"
/m/0fx4s5,6214185,0,0,0,0,0,18056967,"Serge Lutens"
,2402234,0,0,0,0,0,18056969,"Phil Mitchell"
/m/02p_10k,10020911,0,0,0,0,0,18056975,"Carol Anthony"
/m/02x4d64,12775249,0,0,0,0,0,18056989,"David Strong"
,4148774,0,0,0,0,0,18056997,Larsen
,34405541,0,0,0,0,0,18056999,"Arthur Ignatius Keller"
/m/027cllk,8651269,0,0,0,0,0,18057005,"Carlos Huerta"
,502656,0,0,0,0,0,18057023,"David Stone"
,1154785,0,0,0,0,0,18057025,Albano
,23741770,0,0,0,0,0,18057027,"Mike Hicks"
/m/0c2qzf,4444101,0,0,0,0,0,18057037,"Pier Francesco Mola"
,8232282,0,0,0,0,0,18057039,Ortega
,854669,0,0,0,0,0,18057049,"Antoine Louis Barye"
,34387039,0,0,0,0,0,18057071,"Carlo Amati"
/m/04lgxlg,19285036,0,0,0,0,0,18057081,"Pietro Camporese the Younger"
/m/0g54v6v,30034070,0,0,0,0,0,18057083,"Charles Michel-Ange Challe"
/m/09vzn3,3697407,0,0,0,0,0,18057085,"Charles-Louis Clérisseau"
/m/0417tq,7738095,0,0,0,0,0,18057099,"Claude-Nicolas Ledoux"
/m/0gqktv,6818006,0,0,0,0,0,18057105,"Pierre-Louis Moreau-Desproux"
/m/03gx3_d,14762722,0,0,0,0,0,18057107,"Pierre-Adrien Paris"
/m/04m5yz,1250909,0,0,0,0,0,18057117,"Peter Kuhlman"
,9889497,0,0,0,0,0,18057119,"Mark Peterson"
,20536382,0,0,0,0,0,18057127,"Thomas Strong"
,6897591,0,0,0,0,0,18057129,"W. Baker"
,28326012,0,0,0,0,0,18057137,Planier
,32382203,0,0,0,0,0,18057145,"Luigi Rossini"
/m/0byk96,4350538,0,0,0,0,0,18057147,"André-Jacob Roubo"
,492105,0,0,0,0,0,18057157,Unknown
,492105,0,0,0,0,0,18057161,Unknown
,492105,0,0,0,0,0,18057171,Unknown
/m/0fv4lh,6173130,0,0,3572,0,0,18057187,"Harvey Littleton"
/m/0bg5cm,4062778,0,0,0,0,0,18057249,"Preston Scott Cohen"
/m/0g55chd,30086214,0,0,0,0,0,18057295,"George Schmidt"
,846558,0,0,0,0,0,18057297,IDG
/m/044jl0,1083210,0,0,0,13415,0,18057317,"Lord & Taylor"
,203793,0,0,0,0,0,18057343,"Ministry of Defense, United Kingdom"
,404463,0,0,0,0,0,18057361,"William Spooner"
/m/03cw9g,797666,0,0,0,0,0,18057393,"Filippo Juvarra"
,27756090,0,0,0,0,0,18057421,"Jane Thompson"
/m/0239mx,396043,0,0,0,0,18294807,18057483,"Henri Cros"
,11420899,0,0,0,0,0,18057507,"Villa Demidoff"
/m/02z5bhw,13069809,0,0,0,0,0,18057513,"Jean Dunand"
/m/04gr88_,18883065,16581031,0,0,0,0,18057529,"Roy McMakin"
,24341703,0,0,0,0,0,18057531,"Heath Ceramics"
,1680781,0,0,0,50936,0,18057549,"Aegidius Sadeler"
/m/027695k,8517688,0,0,0,0,0,18057551,"Cherubino Alberti"
/m/0_52,2526,0,0,0,0,0,18057589,"Agostino Carracci"
/m/031ch,11460,0,0,8455,2399,0,18057631,"Ford Madox Brown"
/m/04f57y5,18512349,0,0,0,0,0,18057677,"Jan van de Velde"
,31839648,0,0,0,0,0,18057741,"Colossal Pictures"
/m/05h1_63,21569680,0,0,0,0,0,18057765,"Joaquim Tenreiro"
/m/03dvjd,816238,0,0,0,0,0,18057783,"Bernard Palissy"
,4987566,0,0,0,0,0,18057795,"Oliver Smith"
/m/0282j_j,9272767,0,0,0,0,0,18057803,"Freddy Wittop"
,13297549,0,0,0,0,0,18057821,"Paul Becker"
/m/0gg709b,30889853,0,0,0,15883,0,18057873,"Adriaen Collaert"
,38015,0,0,0,0,0,18057889,Epic
,4855400,0,0,0,0,0,18057937,"Craig Wood"
/m/02fr7_,481729,67278466,0,0,0,0,18057941,"E. Fay Jones"
,26615530,0,0,0,0,0,18057943,"Landers Frary & Clark"
/m/032h4l,681518,0,0,0,0,0,18057953,"Giovanni Paolo Panini"
,6576869,0,0,0,0,0,18057955,"Kristian Vedel"
/m/0cw3g1,4938750,0,0,515,0,0,18057961,"Lucian Bernhard"
/m/02r5tbs,11271126,0,0,0,0,0,18057983,"Marten de Vos"
/m/04rd8_,1304174,56883752,0,0,0,0,18058085,"Edwin Howland Blashfield"
/m/03cx8wq,14189397,0,0,0,0,0,18058131,"Harry Fenn"
,10114327,0,0,0,0,0,18058139,Annin
,6477872,0,0,0,0,0,18058257,Bross
,331133,0,0,333,0,0,18058269,"George Barker"
/m/047ncmk,18084581,0,0,0,0,0,18058275,"Eduardo Zamacois y Zabala"
,12185391,0,0,0,0,0,18058285,"John Andrew"
/m/07k8hz6,23998938,0,0,0,0,0,18058297,"Mary Nimmo Moran"
/m/03cdgcd,13663546,0,0,0,0,0,18058299,"Theodore R. Davis"
,776079,0,0,0,0,0,18058321,"Jacqueline U."
,25313249,0,0,0,0,0,18058327,"Frank Jay Haynes"
/m/03y9bw2,16532086,15073717,0,0,0,0,18058329,"John K. Hillers"
/m/0gg79rv,31035477,0,0,0,0,0,18058337,"Paul Haigh"
/m/09rxc_m,25540081,0,0,0,0,0,18058345,"Jean-Baptiste Lallemand"
/m/0h3wfyf,32740907,0,0,2700,0,0,18058415,"Ludwig Hohlwein"
,13435659,0,0,0,0,0,18058535,Burroughs
/m/07mjbd,2551029,0,0,0,0,0,18058615,"Jean Baptiste Le Prince"
/m/02cw6w,465931,0,0,0,0,0,18058701,"Jonathan Ive"
,31594435,0,0,0,0,0,18058829,Humanscale
/m/093k4j,3289056,0,0,2631,0,0,18058887,"Sheila Hicks"
,3099319,0,0,0,0,0,18058915,"Thomas Lamb"
/m/0bt97h,4269325,0,0,0,0,0,18058945,"McKim Mead and White"
,2688218,0,0,0,0,0,18058957,"Luciano Benetton"
,12483747,0,0,0,0,0,18058961,"Margaret Helfand"
,409346,0,0,0,0,0,18059029,"The Atlantics"
,30181328,0,0,0,0,0,18059073,"Richard H. Mandel House"
,7721638,0,0,7938,0,18306897,18059075,"Tom Dixon"
/m/05rdq_,1725757,0,0,7999,0,18307375,18059077,"Marc Newson"
,18480845,0,0,0,0,0,18059079,"Thomas Radcliffe"
,7792554,0,0,0,0,0,18059093,"""P. Ya"""
,144489,0,0,0,32911,18298309,18059095,"George Smith"
,36475917,0,0,0,0,0,18059127,"William Harrison I"
/m/0f1c9,53604,0,0,3595,0,0,18059131,"Adolf Loos"
/m/02qsr35,10874420,12336802,0,3843,0,0,18059149,"Herbert Matter"
,1533382,0,0,0,0,0,18059187,2x4
/m/0809t46,24822685,0,0,0,0,0,18059199,"Bill Anton"
,3740594,0,0,0,0,0,18059201,"Crane &  Company"
,9376773,0,0,0,0,0,18059357,"Dennis Diderot"
,69761,0,0,399,0,0,18059359,"Herbert Bayer"
/m/02q5y2x,10229040,0,0,0,0,0,18059467,"George Loring Brown"
/m/025_bqy,7362799,0,0,0,0,0,18059481,"Marco Grassi"
,2321438,0,0,0,0,0,18059625,"Bright Star"
,95171,0,0,7241,0,0,18059631,Panasonic
,572737,0,0,0,34884,0,18059659,"Mag Instrument, Inc."
/m/0h3tqv6,32727329,0,0,0,0,0,18059703,"François Vivares"
,21816397,0,0,0,0,0,18059737,"John Jay"
/m/04rf2s,1304471,0,0,0,73755,0,18059897,"Jacques-François Blondel"
,25143253,0,0,3854,0,18307863,18059961,"Ingo Maurer"
/m/02fvkd,482575,0,0,0,0,0,18059963,"Pietro da Cortona"
,1339652,0,0,0,0,0,18060071,Chadwick
/m/02ryhfk,11929859,0,0,0,0,0,18060073,"Nick Butler"
,6832464,0,0,0,0,0,18060075,"Pierre Germain"
,323650,0,0,0,0,0,18060105,PD
,36258085,0,0,0,0,0,18060113,"Antoine Aveline"
,1514470,0,0,0,0,0,18060117,Gerlach
/m/0b75lgg,26189919,0,0,0,0,0,18060121,"Jacques Dumont"
,424488,0,0,0,44570,0,18060133,"Thomas Johnson"
,16358198,0,0,0,0,0,18060151,"Matthias Darly"
,492105,0,0,0,0,0,18060157,Unknown
,3026523,0,0,0,0,0,18060159,"Pieter Coecke van Aelst"
/m/042qjk,1062753,44338254,93033314,0,0,0,18060169,Bachelier
/m/0g133d,6325929,0,0,0,0,0,18060171,"François Cuvilliés"
/m/03fzzx,840184,19737376,0,0,0,0,18060189,"Hendrik Goltzius"
/m/01r0ss,294462,0,0,0,34934,0,18060193,"Anthony van Dyck"
,214028,0,0,0,0,18300735,18060209,"Antonio Canale"
/m/03cmpp,794886,17495441,0,1116,0,0,18060211,"Howard Chandler Christy"
,36258337,0,0,0,49401,0,18060217,"Pierre-Alexandre Aveline"
,1461628,0,0,0,0,0,18060219,Bonneval
/m/07xh71,2679858,0,0,0,0,0,18060257,"Thomas Heming"
,6916168,0,0,0,0,0,18060273,Nichia
/m/06zm_xl,23690207,0,0,0,0,0,18060283,"Maarten Vrolijk"
/m/02gx21,491662,0,0,0,0,0,18060335,"Henry Van de Velde"
,937791,0,0,0,0,0,18060345,"Barbara Brown"
,9906294,0,0,0,4078,0,18060351,"Johann Sebastian Bach"
,1018656,0,0,0,0,0,18060355,Dubois
/m/0g5rswb,30455296,0,0,0,73149,0,18060427,"Jacques Chereau"
/m/05n_kgm,22130580,0,0,0,0,0,18060429,"Jacques-Gabriel Huquier"
,34695165,0,0,0,45504,0,18060443,"Charles Wild"
,3401545,0,0,0,4690,0,18060447,"William Henry Hunt"
,6488257,0,0,0,0,0,18060467,"English School"
,681419,0,0,0,0,0,18060471,"James Roberts"
